Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
7,6,2013-11-30,8442,807,1,0,0,0
8,6,2013-11-30,4069,517,1,0,0,0
9,6,2013-11-30,8052,637,1,0,0,0
10,6,2013-11-30,6766,656,1,0,0,0
11,6,2013-11-30,11865,1428,1,0,0,0
12,6,2013-11-30,10036,1186,1,0,0,0
13,6,2013-11-30,6276,480,1,0,0,0
14,6,2013-11-30,4084,485,1,0,0,0
15,6,2013-11-30,7615,751,1,0,0,0
16,6,2013-11-30,7240,838,1,0,0,0
17,6,2013-11-30,3999,533,1,0,0,0
18,6,2013-11-30,5318,541,1,0,0,0
19,6,2013-11-30,6351,534,1,0,0,0
20,6,2013-11-30,6561,617,1,0,0,0
1,5,2013-11-29,5623,665,1,0,0,0
2,5,2013-11-29,5027,587,1,0,0,0
3,5,2013-11-29,7152,795,1,0,0,0
4,5,2013-11-29,11390,1484,1,0,0,0
5,5,2013-11-29,6158,630,1,0,0,0
6,5,2013-11-29,8364,864,1,0,0,0
7,5,2013-11-29,10301,1013,1,0,0,0
8,5,2013-11-29,5032,596,1,0,0,0
9,5,2013-11-29,5741,485,1,0,0,0
10,5,2013-11-29,5948,611,1,0,0,0
11,5,2013-11-29,12175,1594,1,0,0,0
12,5,2013-11-29,8127,890,1,0,0,0
13,5,2013-11-29,4694,346,1,0,0,0
14,5,2013-11-29,6234,730,1,0,0,0
15,5,2013-11-29,8256,775,1,0,0,0
16,5,2013-11-29,8969,914,1,0,0,0
17,5,2013-11-29,7707,911,1,0,0,0
18,5,2013-11-29,8011,877,1,0,0,0
19,5,2013-11-29,8844,798,1,0,0,0
20,5,2013-11-29,8367,875,1,0,0,0
1,4,2013-11-28,4614,585,1,0,0,0
2,4,2013-11-28,5149,579,1,0,0,0
3,4,2013-11-28,6096,797,1,0,0,0
4,4,2013-11-28,7875,1156,1,0,0,0
5,4,2013-11-28,4676,542,1,0,0,0
6,4,2013-11-28,6728,748,1,0,0,0
7,4,2013-11-28,8860,974,1,0,0,0
8,4,2013-11-28,5797,739,1,0,0,0
9,4,2013-11-28,6264,542,1,0,0,0
10,4,2013-11-28,5422,606,1,0,0,0
11,4,2013-11-28,10894,1528,1,0,0,0
12,4,2013-11-28,8533,990,1,0,0,0
13,4,2013-11-28,3666,303,1,0,0,0
14,4,2013-11-28,4958,626,1,0,0,0
15,4,2013-11-28,7626,753,1,0,0,0
16,4,2013-11-28,7647,843,1,0,0,0
17,4,2013-11-28,5439,740,1,0,0,0
18,4,2013-11-28,6233,665,1,0,0,0
19,4,2013-11-28,6552,643,1,0,0,0
20,4,2013-11-28,8919,991,1,0,0,0
1,3,2013-11-27,4561,530,1,0,0,0
2,3,2013-11-27,5498,694,1,0,0,0
3,3,2013-11-27,5942,666,1,0,0,0
4,3,2013-11-27,7809,1102,1,0,0,0
5,3,2013-11-27,5128,655,1,0,0,0
6,3,2013-11-27,6467,722,1,0,0,0
7,3,2013-11-27,6783,745,1,0,0,0
8,3,2013-11-27,4533,560,1,0,0,0
9,3,2013-11-27,4971,476,1,0,0,0
10,3,2013-11-27,5496,564,1,0,0,0
11,3,2013-11-27,10001,1282,1,0,0,0
12,3,2013-11-27,7964,879,1,0,0,0
13,3,2013-11-27,3603,314,1,0,0,0
14,3,2013-11-27,5474,640,1,0,0,0
15,3,2013-11-27,6401,603,1,0,0,0
16,3,2013-11-27,7285,845,1,0,0,0
17,3,2013-11-27,5711,749,1,0,0,0
18,3,2013-11-27,5623,706,1,0,0,0
19,3,2013-11-27,6633,615,1,0,0,0
20,3,2013-11-27,7999,838,1,0,0,0
1,2,2013-11-26,4201,524,1,0,0,0
2,2,2013-11-26,4303,543,1,0,0,0
3,2,2013-11-26,5880,733,1,0,0,0
4,2,2013-11-26,7805,1118,1,0,0,0
5,2,2013-11-26,4597,531,1,0,0,0
6,2,2013-11-26,6186,744,1,0,0,0
7,2,2013-11-26,8696,970,1,0,0,0
8,2,2013-11-26,4714,606,1,0,0,0
9,2,2013-11-26,5053,506,1,0,0,0
10,2,2013-11-26,5033,560,1,0,0,0
11,2,2013-11-26,9657,1323,1,0,0,0
12,2,2013-11-26,7375,897,1,0,0,0
13,2,2013-11-26,2802,258,1,0,0,0
14,2,2013-11-26,4551,619,1,0,0,0
15,2,2013-11-26,5772,579,1,0,0,0
16,2,2013-11-26,7516,906,1,0,0,0
17,2,2013-11-26,6228,855,1,0,0,0
18,2,2013-11-26,5795,651,1,0,0,0
19,2,2013-11-26,5725,568,1,0,0,0
20,2,2013-11-26,7892,901,1,0,0,0
1,1,2013-11-25,4600,575,1,0,0,0
2,1,2013-11-25,4669,556,1,0,0,0
3,1,2013-11-25,5968,734,1,0,0,0
4,1,2013-11-25,8569,1247,1,0,0,0
5,1,2013-11-25,4597,569,1,0,0,0
6,1,2013-11-25,7101,824,1,0,0,0
7,1,2013-11-25,9950,1016,1,0,0,0
8,1,2013-11-25,5028,671,1,0,0,0
9,1,2013-11-25,5004,496,1,0,0,0
10,1,2013-11-25,5735,623,1,0,0,0
11,1,2013-11-25,10307,1354,1,0,0,0
12,1,2013-11-25,8322,952,1,0,0,0
13,1,2013-11-25,3471,314,1,0,0,0
14,1,2013-11-25,5179,678,1,0,0,0
15,1,2013-11-25,6932,715,1,0,0,0
16,1,2013-11-25,8621,930,1,0,0,0
17,1,2013-11-25,5963,826,1,0,0,0
18,1,2013-11-25,6685,707,1,0,0,0
19,1,2013-11-25,6477,618,1,0,0,0
20,1,2013-11-25,8649,960,1,0,0,0
1,7,2013-11-24,0,0,0,0,0,0
2,7,2013-11-24,0,0,0,0,0,0
3,7,2013-11-24,0,0,0,0,0,0
4,7,2013-11-24,0,0,0,0,0,0
5,7,2013-11-24,0,0,0,0,0,0
6,7,2013-11-24,0,0,0,0,0,0
7,7,2013-11-24,0,0,0,0,0,0
8,7,2013-11-24,0,0,0,0,0,0
9,7,2013-11-24,0,0,0,0,0,0
10,7,2013-11-24,0,0,0,0,0,0
11,7,2013-11-24,0,0,0,0,0,0
12,7,2013-11-24,0,0,0,0,0,0
13,7,2013-11-24,0,0,0,0,0,0
14,7,2013-11-24,0,0,0,0,0,0
15,7,2013-11-24,0,0,0,0,0,0
16,7,2013-11-24,0,0,0,0,0,0
17,7,2013-11-24,0,0,0,0,0,0
18,7,2013-11-24,0,0,0,0,0,0
19,7,2013-11-24,0,0,0,0,0,0
20,7,2013-11-24,0,0,0,0,0,0
1,6,2013-11-23,5297,614,1,0,0,0
2,6,2013-11-23,2965,335,1,0,0,0
3,6,2013-11-23,4109,486,1,0,0,0
4,6,2013-11-23,9394,1389,1,0,0,0
5,6,2013-11-23,2075,245,1,0,0,0
6,6,2013-11-23,4432,442,1,0,0,0
7,6,2013-11-23,5610,612,1,0,0,0
8,6,2013-11-23,3077,354,1,0,0,0
9,6,2013-11-23,5507,526,1,0,0,0
10,6,2013-11-23,4489,504,1,0,0,0
11,6,2013-11-23,7086,957,1,0,0,0
12,6,2013-11-23,6832,878,1,0,0,0
13,6,2013-11-23,4515,373,1,0,0,0
14,6,2013-11-23,3661,418,1,0,0,0
15,6,2013-11-23,5503,603,1,0,0,0
16,6,2013-11-23,5100,581,1,0,0,0
17,6,2013-11-23,2898,395,1,0,0,0
18,6,2013-11-23,3788,490,1,0,0,0
19,6,2013-11-23,3717,392,1,0,0,0
20,6,2013-11-23,4494,438,1,0,0,0
1,5,2013-11-22,5058,581,1,1,0,0
2,5,2013-11-22,4474,537,1,1,0,0
3,5,2013-11-22,7697,807,1,1,0,0
4,5,2013-11-22,9071,1333,1,1,0,0
5,5,2013-11-22,6198,643,1,1,0,0
6,5,2013-11-22,8195,868,1,1,0,0
7,5,2013-11-22,9642,1013,1,1,0,0
8,5,2013-11-22,4925,635,1,1,0,0
9,5,2013-11-22,5949,552,1,1,0,0
10,5,2013-11-22,5675,612,1,1,0,0
11,5,2013-11-22,8623,1219,1,1,0,0
12,5,2013-11-22,8257,911,1,1,0,0
13,5,2013-11-22,5885,465,1,1,0,0
14,5,2013-11-22,5911,673,1,1,0,0
15,5,2013-11-22,7309,723,1,1,0,0
16,5,2013-11-22,8475,956,1,1,0,0
17,5,2013-11-22,6695,848,1,1,0,0
18,5,2013-11-22,6718,821,1,1,0,0
19,5,2013-11-22,6553,656,1,1,0,0
20,5,2013-11-22,7740,824,1,1,0,0
1,4,2013-11-21,4623,545,1,1,0,0
2,4,2013-11-21,5397,571,1,1,0,0
3,4,2013-11-21,7630,824,1,1,0,0
4,4,2013-11-21,9256,1254,1,1,0,0
5,4,2013-11-21,6641,713,1,1,0,0
6,4,2013-11-21,8754,927,1,1,0,0
7,4,2013-11-21,8852,944,1,1,0,0
8,4,2013-11-21,6341,799,1,1,0,0
9,4,2013-11-21,5834,525,1,1,0,0
10,4,2013-11-21,5514,623,1,1,0,0
11,4,2013-11-21,9180,1241,1,1,0,0
12,4,2013-11-21,7746,925,1,1,0,0
13,4,2013-11-21,5316,408,1,1,0,0
14,4,2013-11-21,5846,656,1,1,0,0
15,4,2013-11-21,7041,689,1,1,0,0
16,4,2013-11-21,7385,936,1,1,0,0
17,4,2013-11-21,6955,853,1,1,0,0
18,4,2013-11-21,7175,693,1,1,0,0
19,4,2013-11-21,5970,608,1,1,0,0
20,4,2013-11-21,8950,1064,1,1,0,0
1,3,2013-11-20,4936,586,1,1,0,0
2,3,2013-11-20,6390,690,1,1,0,0
3,3,2013-11-20,8573,867,1,1,0,0
4,3,2013-11-20,9280,1280,1,1,0,0
5,3,2013-11-20,0,0,0,1,a,0
6,3,2013-11-20,0,0,0,1,a,0
7,3,2013-11-20,8531,899,1,1,0,0
8,3,2013-11-20,6195,694,1,1,0,0
9,3,2013-11-20,6310,556,1,1,0,0
10,3,2013-11-20,5630,598,1,1,0,0
11,3,2013-11-20,9867,1288,1,1,0,0
12,3,2013-11-20,9193,1010,1,1,0,0
13,3,2013-11-20,5223,394,1,1,0,0
14,3,2013-11-20,6457,705,1,1,0,0
15,3,2013-11-20,6447,641,1,1,0,0
16,3,2013-11-20,7931,842,1,1,0,0
17,3,2013-11-20,7074,873,1,1,0,0
18,3,2013-11-20,7881,797,1,1,0,0
19,3,2013-11-20,6614,650,1,1,0,0
20,3,2013-11-20,8619,914,1,1,0,0
1,2,2013-11-19,5143,583,1,1,0,0
2,2,2013-11-19,6016,660,1,1,0,0
3,2,2013-11-19,8865,902,1,1,0,0
4,2,2013-11-19,9133,1248,1,1,0,0
5,2,2013-11-19,7632,752,1,1,0,0
6,2,2013-11-19,9154,970,1,1,0,0
7,2,2013-11-19,10974,1109,1,1,0,0
8,2,2013-11-19,6779,742,1,1,0,0
9,2,2013-11-19,6914,570,1,1,0,0
10,2,2013-11-19,6130,626,1,1,0,0
11,2,2013-11-19,10645,1261,1,1,0,0
12,2,2013-11-19,9397,992,1,1,0,0
13,2,2013-11-19,6385,463,1,1,0,0
14,2,2013-11-19,6791,756,1,1,0,0
15,2,2013-11-19,7190,672,1,1,0,0
16,2,2013-11-19,8522,942,1,1,0,0
17,2,2013-11-19,9592,1059,1,1,0,0
18,2,2013-11-19,7901,821,1,1,0,0
19,2,2013-11-19,7471,716,1,1,0,0
20,2,2013-11-19,9236,963,1,1,0,0
1,1,2013-11-18,5927,681,1,1,0,0
2,1,2013-11-18,7435,735,1,1,0,0
3,1,2013-11-18,9719,932,1,1,0,0
4,1,2013-11-18,11331,1495,1,1,0,0
5,1,2013-11-18,8022,759,1,1,0,0
6,1,2013-11-18,8478,925,1,1,0,0
7,1,2013-11-18,11140,1129,1,1,0,0
8,1,2013-11-18,7831,800,1,1,0,0
9,1,2013-11-18,8200,707,1,1,0,0
10,1,2013-11-18,7573,684,1,1,0,0
11,1,2013-11-18,10499,1324,1,1,0,0
12,1,2013-11-18,10535,1073,1,1,0,0
13,1,2013-11-18,6787,495,1,1,0,0
14,1,2013-11-18,7987,844,1,1,0,0
15,1,2013-11-18,8348,780,1,1,0,0
16,1,2013-11-18,10169,1087,1,1,0,0
17,1,2013-11-18,10393,1104,1,1,0,0
18,1,2013-11-18,10332,990,1,1,0,0
19,1,2013-11-18,9142,800,1,1,0,0
20,1,2013-11-18,10478,1084,1,1,0,0
1,7,2013-11-17,0,0,0,0,0,0
2,7,2013-11-17,0,0,0,0,0,0
3,7,2013-11-17,0,0,0,0,0,0
4,7,2013-11-17,0,0,0,0,0,0
5,7,2013-11-17,0,0,0,0,0,0
6,7,2013-11-17,0,0,0,0,0,0
7,7,2013-11-17,0,0,0,0,0,0
8,7,2013-11-17,0,0,0,0,0,0
9,7,2013-11-17,0,0,0,0,0,0
10,7,2013-11-17,0,0,0,0,0,0
11,7,2013-11-17,0,0,0,0,0,0
12,7,2013-11-17,0,0,0,0,0,0
13,7,2013-11-17,0,0,0,0,0,0
14,7,2013-11-17,0,0,0,0,0,0
15,7,2013-11-17,0,0,0,0,0,0
16,7,2013-11-17,0,0,0,0,0,0
17,7,2013-11-17,0,0,0,0,0,0
18,7,2013-11-17,0,0,0,0,0,0
19,7,2013-11-17,0,0,0,0,0,0
20,7,2013-11-17,0,0,0,0,0,0
1,6,2013-11-16,5071,616,1,0,0,0
2,6,2013-11-16,2829,359,1,0,0,0
3,6,2013-11-16,3893,451,1,0,0,0
4,6,2013-11-16,10157,1454,1,0,0,0
5,6,2013-11-16,1925,233,1,0,0,0
6,6,2013-11-16,4294,458,1,0,0,0
7,6,2013-11-16,5693,587,1,0,0,0
8,6,2013-11-16,2523,332,1,0,0,0
9,6,2013-11-16,5304,480,1,0,0,0
10,6,2013-11-16,5092,521,1,0,0,0
11,6,2013-11-16,7107,945,1,0,0,0
12,6,2013-11-16,6971,819,1,0,0,0
13,6,2013-11-16,4526,369,1,0,0,0
14,6,2013-11-16,3570,415,1,0,0,0
15,6,2013-11-16,4155,492,1,0,0,0
16,6,2013-11-16,5804,627,1,0,0,0
17,6,2013-11-16,2712,382,1,0,0,0
18,6,2013-11-16,4458,515,1,0,0,0
19,6,2013-11-16,3521,382,1,0,0,0
20,6,2013-11-16,5062,479,1,0,0,0
1,5,2013-11-15,4016,504,1,0,0,0
2,5,2013-11-15,4042,505,1,0,0,0
3,5,2013-11-15,5919,742,1,0,0,0
4,5,2013-11-15,7627,1167,1,0,0,0
5,5,2013-11-15,4613,539,1,0,0,0
6,5,2013-11-15,6425,768,1,0,0,0
7,5,2013-11-15,7373,870,1,0,0,0
8,5,2013-11-15,4319,535,1,0,0,0
9,5,2013-11-15,5074,472,1,0,0,0
10,5,2013-11-15,5010,563,1,0,0,0
11,5,2013-11-15,7343,1087,1,0,0,0
12,5,2013-11-15,5800,773,1,0,0,0
13,5,2013-11-15,4169,353,1,0,0,0
14,5,2013-11-15,4868,618,1,0,0,0
15,5,2013-11-15,6173,657,1,0,0,0
16,5,2013-11-15,6805,826,1,0,0,0
17,5,2013-11-15,5397,760,1,0,0,0
18,5,2013-11-15,6076,759,1,0,0,0
19,5,2013-11-15,5467,613,1,0,0,0
20,5,2013-11-15,6318,753,1,0,0,0
1,4,2013-11-14,3795,502,1,0,0,0
2,4,2013-11-14,4388,541,1,0,0,0
3,4,2013-11-14,5240,685,1,0,0,0
4,4,2013-11-14,6856,1030,1,0,0,0
5,4,2013-11-14,4086,521,1,0,0,0
6,4,2013-11-14,5595,673,1,0,0,0
7,4,2013-11-14,6974,826,1,0,0,0
8,4,2013-11-14,5046,714,1,0,0,0
9,4,2013-11-14,5065,478,1,0,0,0
10,4,2013-11-14,4569,532,1,0,0,0
11,4,2013-11-14,6886,1061,1,0,0,0
12,4,2013-11-14,6165,807,1,0,0,0
13,4,2013-11-14,3092,265,1,0,0,0
14,4,2013-11-14,5093,596,1,0,0,0
15,4,2013-11-14,5569,595,1,0,0,0
16,4,2013-11-14,6189,776,1,0,0,0
17,4,2013-11-14,5384,734,1,0,0,0
18,4,2013-11-14,4874,635,1,0,0,0
19,4,2013-11-14,4934,541,1,0,0,0
20,4,2013-11-14,7388,893,1,0,0,0
1,3,2013-11-13,3310,464,1,0,0,0
2,3,2013-11-13,4980,668,1,0,0,0
3,3,2013-11-13,5530,713,1,0,0,0
4,3,2013-11-13,7263,1057,1,0,0,0
5,3,2013-11-13,4319,576,1,0,0,0
6,3,2013-11-13,5775,733,1,0,0,0
7,3,2013-11-13,7529,858,1,0,0,0
8,3,2013-11-13,4248,586,1,0,0,0
9,3,2013-11-13,4870,485,1,0,0,0
10,3,2013-11-13,4601,512,1,0,0,0
11,3,2013-11-13,8109,1252,1,0,0,0
12,3,2013-11-13,6113,828,1,0,0,0
13,3,2013-11-13,3902,306,1,0,0,0
14,3,2013-11-13,4303,575,1,0,0,0
15,3,2013-11-13,4762,542,1,0,0,0
16,3,2013-11-13,5809,744,1,0,0,0
17,3,2013-11-13,5612,758,1,0,0,0
18,3,2013-11-13,5484,697,1,0,0,0
19,3,2013-11-13,4781,599,1,0,0,0
20,3,2013-11-13,6608,810,1,0,0,0
1,2,2013-11-12,4017,507,1,0,0,0
2,2,2013-11-12,4116,537,1,0,0,0
3,2,2013-11-12,5267,678,1,0,0,0
4,2,2013-11-12,7179,1061,1,0,0,0
5,2,2013-11-12,3920,506,1,0,0,0
6,2,2013-11-12,5977,729,1,0,0,0
7,2,2013-11-12,6477,787,1,0,0,0
8,2,2013-11-12,4276,571,1,0,0,0
9,2,2013-11-12,4361,450,1,0,0,0
10,2,2013-11-12,4209,521,1,0,0,0
11,2,2013-11-12,6225,962,1,0,0,0
12,2,2013-11-12,5628,743,1,0,0,0
13,2,2013-11-12,3712,301,1,0,0,0
14,2,2013-11-12,4660,579,1,0,0,0
15,2,2013-11-12,5470,552,1,0,0,0
16,2,2013-11-12,7418,925,1,0,0,0
17,2,2013-11-12,5691,803,1,0,0,0
18,2,2013-11-12,5097,612,1,0,0,0
19,2,2013-11-12,5305,606,1,0,0,0
20,2,2013-11-12,7609,863,1,0,0,0
1,1,2013-11-11,4014,519,1,0,0,0
2,1,2013-11-11,4017,509,1,0,0,0
3,1,2013-11-11,5084,661,1,0,0,0
4,1,2013-11-11,8241,1213,1,0,0,0
5,1,2013-11-11,3866,523,1,0,0,0
6,1,2013-11-11,6546,802,1,0,0,0
7,1,2013-11-11,7930,901,1,0,0,0
8,1,2013-11-11,4507,646,1,0,0,0
9,1,2013-11-11,5273,506,1,0,0,0
10,1,2013-11-11,5022,590,1,0,0,0
11,1,2013-11-11,7827,1160,1,0,0,0
12,1,2013-11-11,6452,886,1,0,0,0
13,1,2013-11-11,3075,291,1,0,0,0
14,1,2013-11-11,4866,641,1,0,0,0
15,1,2013-11-11,5027,598,1,0,0,0
16,1,2013-11-11,6616,855,1,0,0,0
17,1,2013-11-11,5633,813,1,0,0,0
18,1,2013-11-11,5477,678,1,0,0,0
19,1,2013-11-11,5326,645,1,0,0,0
20,1,2013-11-11,8487,968,1,0,0,0
1,7,2013-11-10,0,0,0,0,0,0
2,7,2013-11-10,0,0,0,0,0,0
3,7,2013-11-10,0,0,0,0,0,0
4,7,2013-11-10,0,0,0,0,0,0
5,7,2013-11-10,0,0,0,0,0,0
6,7,2013-11-10,0,0,0,0,0,0
7,7,2013-11-10,0,0,0,0,0,0
8,7,2013-11-10,0,0,0,0,0,0
9,7,2013-11-10,0,0,0,0,0,0
10,7,2013-11-10,0,0,0,0,0,0
11,7,2013-11-10,0,0,0,0,0,0
12,7,2013-11-10,0,0,0,0,0,0
13,7,2013-11-10,0,0,0,0,0,0
14,7,2013-11-10,0,0,0,0,0,0
15,7,2013-11-10,0,0,0,0,0,0
16,7,2013-11-10,0,0,0,0,0,0
17,7,2013-11-10,0,0,0,0,0,0
18,7,2013-11-10,0,0,0,0,0,0
19,7,2013-11-10,0,0,0,0,0,0
20,7,2013-11-10,0,0,0,0,0,0
1,6,2013-11-09,4681,582,1,0,0,0
2,6,2013-11-09,3145,376,1,0,0,0
3,6,2013-11-09,4305,491,1,0,0,0
4,6,2013-11-09,10373,1479,1,0,0,0
5,6,2013-11-09,1974,217,1,0,0,0
6,6,2013-11-09,4284,480,1,0,0,0
7,6,2013-11-09,4664,517,1,0,0,0
8,6,2013-11-09,2474,289,1,0,0,0
9,6,2013-11-09,6122,566,1,0,0,0
10,6,2013-11-09,4557,492,1,0,0,0
11,6,2013-11-09,4961,686,1,0,0,0
12,6,2013-11-09,5873,771,1,0,0,0
13,6,2013-11-09,4559,392,1,0,0,0
14,6,2013-11-09,4002,480,1,0,0,0
15,6,2013-11-09,5652,611,1,0,0,0
16,6,2013-11-09,5648,620,1,0,0,0
17,6,2013-11-09,3094,382,1,0,0,0
18,6,2013-11-09,4807,526,1,0,0,0
19,6,2013-11-09,4222,424,1,0,0,0
20,6,2013-11-09,4994,533,1,0,0,0
1,5,2013-11-08,5242,583,1,1,0,0
2,5,2013-11-08,5441,590,1,1,0,0
3,5,2013-11-08,7958,857,1,1,0,0
4,5,2013-11-08,9997,1412,1,1,0,0
5,5,2013-11-08,4725,544,1,1,0,0
6,5,2013-11-08,6908,753,1,1,0,0
7,5,2013-11-08,9374,1032,1,1,0,0
8,5,2013-11-08,5547,633,1,1,0,0
9,5,2013-11-08,6853,600,1,1,0,0
10,5,2013-11-08,5925,623,1,1,0,0
11,5,2013-11-08,8505,1216,1,1,0,0
12,5,2013-11-08,8626,962,1,1,0,0
13,5,2013-11-08,6646,472,1,1,0,0
14,5,2013-11-08,6849,753,1,1,0,0
15,5,2013-11-08,7378,728,1,1,0,0
16,5,2013-11-08,7764,893,1,1,0,0
17,5,2013-11-08,7129,877,1,1,0,0
18,5,2013-11-08,7380,820,1,1,0,0
19,5,2013-11-08,7700,718,1,1,0,0
20,5,2013-11-08,7282,846,1,1,0,0
1,4,2013-11-07,5009,575,1,1,0,0
2,4,2013-11-07,5570,630,1,1,0,0
3,4,2013-11-07,7662,786,1,1,0,0
4,4,2013-11-07,8572,1182,1,1,0,0
5,4,2013-11-07,4987,564,1,1,0,0
6,4,2013-11-07,8047,840,1,1,0,0
7,4,2013-11-07,8461,962,1,1,0,0
8,4,2013-11-07,6685,834,1,1,0,0
9,4,2013-11-07,5415,497,1,1,0,0
10,4,2013-11-07,5652,606,1,1,0,0
11,4,2013-11-07,8915,1243,1,1,0,0
12,4,2013-11-07,8124,936,1,1,0,0
13,4,2013-11-07,5174,410,1,1,0,0
14,4,2013-11-07,5449,619,1,1,0,0
15,4,2013-11-07,6719,672,1,1,0,0
16,4,2013-11-07,7684,920,1,1,0,0
17,4,2013-11-07,7592,920,1,1,0,0
18,4,2013-11-07,6618,726,1,1,0,0
19,4,2013-11-07,5765,576,1,1,0,0
20,4,2013-11-07,9577,1100,1,1,0,0
1,3,2013-11-06,5572,611,1,1,0,0
2,3,2013-11-06,6941,798,1,1,0,0
3,3,2013-11-06,8378,833,1,1,0,0
4,3,2013-11-06,9236,1263,1,1,0,0
5,3,2013-11-06,6200,709,1,1,0,0
6,3,2013-11-06,7451,791,1,1,0,0
7,3,2013-11-06,9340,922,1,1,0,0
8,3,2013-11-06,5816,655,1,1,0,0
9,3,2013-11-06,6075,523,1,1,0,0
10,3,2013-11-06,5708,563,1,1,0,0
11,3,2013-11-06,9758,1341,1,1,0,0
12,3,2013-11-06,8682,935,1,1,0,0
13,3,2013-11-06,5497,386,1,1,0,0
14,3,2013-11-06,6477,690,1,1,0,0
15,3,2013-11-06,7297,673,1,1,0,0
16,3,2013-11-06,7987,881,1,1,0,0
17,3,2013-11-06,7983,894,1,1,0,0
18,3,2013-11-06,7409,769,1,1,0,0
19,3,2013-11-06,7326,720,1,1,0,0
20,3,2013-11-06,7434,801,1,1,0,0
1,2,2013-11-05,5348,628,1,1,0,0
2,2,2013-11-05,6368,681,1,1,0,0
3,2,2013-11-05,10275,984,1,1,0,0
4,2,2013-11-05,9616,1323,1,1,0,0
5,2,2013-11-05,6228,667,1,1,0,0
6,2,2013-11-05,8141,872,1,1,0,0
7,2,2013-11-05,12011,1163,1,1,0,0
8,2,2013-11-05,7629,818,1,1,0,0
9,2,2013-11-05,7619,603,1,1,0,0
10,2,2013-11-05,6824,691,1,1,0,0
11,2,2013-11-05,9125,1259,1,1,0,0
12,2,2013-11-05,10488,1098,1,1,0,0
13,2,2013-11-05,6291,444,1,1,0,0
14,2,2013-11-05,7430,787,1,1,0,0
15,2,2013-11-05,7236,681,1,1,0,0
16,2,2013-11-05,9557,1091,1,1,0,0
17,2,2013-11-05,9197,1093,1,1,0,0
18,2,2013-11-05,7570,775,1,1,0,0
19,2,2013-11-05,7635,754,1,1,0,0
20,2,2013-11-05,9587,1003,1,1,0,0
1,1,2013-11-04,5861,620,1,1,0,0
2,1,2013-11-04,7930,768,1,1,0,0
3,1,2013-11-04,9119,832,1,1,0,0
4,1,2013-11-04,10203,1427,1,1,0,0
5,1,2013-11-04,7030,744,1,1,0,0
6,1,2013-11-04,10075,1048,1,1,0,0
7,1,2013-11-04,9665,853,1,1,0,0
8,1,2013-11-04,7156,721,1,1,0,0
9,1,2013-11-04,8701,675,1,1,0,0
10,1,2013-11-04,6389,612,1,1,0,0
11,1,2013-11-04,9579,1258,1,1,0,0
12,1,2013-11-04,8990,842,1,1,0,0
13,1,2013-11-04,7841,552,1,1,0,0
14,1,2013-11-04,7120,764,1,1,0,0
15,1,2013-11-04,9371,817,1,1,0,0
16,1,2013-11-04,10819,1098,1,1,0,0
17,1,2013-11-04,10108,1034,1,1,0,0
18,1,2013-11-04,9073,925,1,1,0,0
19,1,2013-11-04,9725,815,1,1,0,0
20,1,2013-11-04,11019,1085,1,1,0,0
1,7,2013-11-03,0,0,0,0,0,0
2,7,2013-11-03,0,0,0,0,0,0
3,7,2013-11-03,0,0,0,0,0,0
4,7,2013-11-03,0,0,0,0,0,0
5,7,2013-11-03,0,0,0,0,0,0
6,7,2013-11-03,0,0,0,0,0,0
7,7,2013-11-03,0,0,0,0,0,0
8,7,2013-11-03,0,0,0,0,0,0
9,7,2013-11-03,0,0,0,0,0,0
10,7,2013-11-03,0,0,0,0,0,0
11,7,2013-11-03,0,0,0,0,0,0
12,7,2013-11-03,0,0,0,0,0,0
13,7,2013-11-03,0,0,0,0,0,0
14,7,2013-11-03,0,0,0,0,0,0
15,7,2013-11-03,0,0,0,0,0,0
16,7,2013-11-03,0,0,0,0,0,0
17,7,2013-11-03,0,0,0,0,0,0
18,7,2013-11-03,0,0,0,0,0,0
19,7,2013-11-03,0,0,0,0,0,0
20,7,2013-11-03,0,0,0,0,0,0
1,6,2013-11-02,5233,653,1,0,0,0
2,6,2013-11-02,2688,355,1,0,0,0
3,6,2013-11-02,6359,641,1,0,0,0
4,6,2013-11-02,10519,1459,1,0,0,0
5,6,2013-11-02,2190,231,1,0,0,0
6,6,2013-11-02,4420,456,1,0,0,0
7,6,2013-11-02,6251,608,1,0,0,0
8,6,2013-11-02,2937,348,1,0,0,0
9,6,2013-11-02,6643,572,1,0,0,0
10,6,2013-11-02,5015,529,1,0,0,0
11,6,2013-11-02,6588,863,1,0,0,0
12,6,2013-11-02,5973,720,1,0,0,0
13,6,2013-11-02,5755,472,1,0,0,0
14,6,2013-11-02,4747,501,1,0,0,0
15,6,2013-11-02,6144,638,1,0,0,0
16,6,2013-11-02,5966,639,1,0,0,0
17,6,2013-11-02,3307,405,1,0,0,0
18,6,2013-11-02,4486,546,1,0,0,0
19,6,2013-11-02,4851,470,1,0,0,0
20,6,2013-11-02,6003,575,1,0,0,0
1,5,2013-11-01,5471,707,1,0,0,0
2,5,2013-11-01,5507,664,1,0,0,1
3,5,2013-11-01,0,0,0,0,a,1
4,5,2013-11-01,8792,1316,1,0,0,0
5,5,2013-11-01,5076,648,1,0,0,1
6,5,2013-11-01,7299,797,1,0,0,1
7,5,2013-11-01,8652,982,1,0,0,0
8,5,2013-11-01,4724,593,1,0,0,0
